Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Andrew Goudelock,SG,23,40,419,68,174,0.391,28,75,0.373,40,99,0.404,0.471,11,12,0.917,5,26,31,20,4,0,21,32,175,OOR,2012
Danny Granger,SF,28,62,2062,391,941,0.416,123,323,0.381,268,618,0.434,0.481,254,291,0.873,79,228,307,109,62,40,110,144,1159,OOR,2012
Aaron Gray,C,27,49,813,83,161,0.516,0,0,0.0,83,161,0.516,0.516,25,47,0.532,83,198,281,27,22,17,51,127,191,OOR,2012
Danny Green,SG,24,66,1522,211,477,0.442,102,234,0.436,109,243,0.449,0.549,79,100,0.79,54,174,228,86,58,46,67,107,603,OOR,2012
Gerald Green,SF,26,31,781,154,320,0.481,43,110,0.391,111,210,0.529,0.548,49,65,0.754,15,93,108,34,28,17,55,80,400,OOR,2012
Willie Green,SG,30,53,922,153,325,0.471,50,113,0.442,103,212,0.486,0.548,48,56,0.857,15,65,80,40,23,6,33,74,404,OOR,2012
Donté Greene,PF,23,53,777,108,266,0.406,25,105,0.238,83,161,0.516,0.453,44,55,0.8,19,114,133,34,18,29,32,67,285,OOR,2012
Blake Griffin,PF,22,66,2392,561,1022,0.549,2,16,0.125,559,1006,0.556,0.55,244,468,0.521,218,499,717,210,54,48,150,216,1368,OOR,2012
Hamed Haddadi,C,26,35,206,26,48,0.542,0,1,0.0,26,47,0.553,0.542,18,26,0.692,28,43,71,8,1,26,21,43,70,OOR,2012
Jordan Hamilton,SF,21,26,258,48,111,0.432,17,47,0.362,31,64,0.484,0.509,2,5,0.4,11,51,62,20,4,3,16,15,115,OOR,2012
Richard Hamilton,SG,33,28,697,140,310,0.452,17,46,0.37,123,264,0.466,0.479,29,37,0.784,20,46,66,84,12,1,49,56,326,OOR,2012
Tyler Hansbrough,PF,26,66,1442,194,479,0.405,0,1,0.0,194,478,0.406,0.405,226,278,0.813,113,177,290,30,54,9,65,159,614,OOR,2012
Luke Harangody,PF,24,21,231,23,65,0.354,5,21,0.238,18,44,0.409,0.392,9,12,0.75,20,33,53,6,6,3,4,17,60,OOR,2012
James Harden,SG,22,62,1946,309,629,0.491,114,292,0.39,195,337,0.579,0.582,312,369,0.846,30,222,252,229,62,15,137,150,1044,OOR,2012
Justin Harper,PF,22,14,84,9,31,0.29,2,13,0.154,7,18,0.389,0.323,0,1,0.0,3,9,12,2,2,3,6,5,20,OOR,2012
Josh Harrellson,PF,22,37,540,63,149,0.423,20,59,0.339,43,90,0.478,0.49,16,26,0.615,47,97,144,11,23,20,20,48,162,OOR,2012
Al Harrington,PF,31,64,1761,345,773,0.446,101,303,0.333,244,470,0.519,0.512,119,176,0.676,72,318,390,88,58,12,112,181,910,OOR,2012
Devin Harris,PG,28,63,1741,241,542,0.445,77,213,0.362,164,329,0.498,0.516,156,209,0.746,12,100,112,316,64,13,122,136,715,OOR,2012
Manny Harris,SG,22,26,456,60,150,0.4,12,36,0.333,48,114,0.421,0.44,41,59,0.695,11,59,70,31,13,6,27,28,173,OOR,2012
Terrel Harris,SG,24,22,318,29,83,0.349,8,39,0.205,21,44,0.477,0.398,14,21,0.667,18,33,51,26,9,2,25,34,80,OOR,2012
Tobias Harris,SF,19,42,479,79,169,0.467,6,23,0.261,73,146,0.5,0.485,44,54,0.815,30,71,101,22,13,7,31,45,208,OOR,2012
Udonis Haslem,PF,31,64,1589,151,357,0.423,0,0,0.0,151,357,0.423,0.423,83,102,0.814,117,353,470,42,35,24,60,142,385,OOR,2012
Spencer Hawes,C,23,37,920,156,319,0.489,3,12,0.25,153,307,0.498,0.494,40,55,0.727,78,192,270,98,16,48,55,100,355,OOR,2012
Chuck Hayes,C,28,54,1039,73,170,0.429,0,2,0.0,73,168,0.435,0.429,26,39,0.667,72,162,234,77,36,17,50,111,172,OOR,2012
Gordon Hayward,SF,21,66,2015,267,586,0.456,55,159,0.346,212,427,0.496,0.503,193,232,0.832,59,171,230,207,53,41,109,106,782,OOR,2012
Lazar Hayward,SF,25,26,141,13,38,0.342,4,14,0.286,9,24,0.375,0.395,7,12,0.583,2,14,16,4,3,1,9,18,37,OOR,2012
Brendan Haywood,C,32,54,1146,118,228,0.518,0,0,0.0,118,228,0.518,0.518,45,96,0.469,139,185,324,19,24,54,46,121,281,OOR,2012
Gerald Henderson,SG,24,55,1831,332,723,0.459,11,47,0.234,321,676,0.475,0.467,155,204,0.76,64,161,225,126,49,20,100,128,830,OOR,2012
Xavier Henry,SG,20,45,759,90,228,0.395,7,17,0.412,83,211,0.393,0.41,52,85,0.612,24,82,106,35,26,8,35,59,239,OOR,2012
Roy Hibbert,C,25,65,1937,332,668,0.497,0,1,0.0,332,667,0.498,0.497,170,239,0.711,213,359,572,108,32,128,128,195,834,OOR,2012
J.J. Hickson,PF,23,54,1244,183,392,0.467,0,2,0.0,183,390,0.469,0.467,86,134,0.642,133,202,335,45,30,35,70,85,452,OOR,2012
Cory Higgins,PG,22,38,423,52,160,0.325,4,20,0.2,48,140,0.343,0.338,42,60,0.7,7,28,35,36,5,6,39,40,150,OOR,2012
Nenê,C,29,39,1110,211,393,0.537,0,4,0.0,211,389,0.542,0.537,113,168,0.673,63,228,291,80,42,38,96,95,535,OOR,2012
George Hill,PG,25,50,1274,168,380,0.442,54,147,0.367,114,233,0.489,0.513,91,117,0.778,31,120,151,145,42,17,52,98,481,OOR,2012
Grant Hill,SF,39,49,1378,201,451,0.446,14,53,0.264,187,398,0.47,0.461,83,109,0.761,29,142,171,107,41,29,65,88,499,OOR,2012
Jordan Hill,C,24,39,551,82,165,0.497,0,3,0.0,82,162,0.506,0.497,30,47,0.638,61,125,186,16,14,27,31,71,194,OOR,2012
Kirk Hinrich,SG,31,48,1237,122,295,0.414,47,136,0.346,75,159,0.472,0.493,25,32,0.781,11,90,101,132,38,11,58,100,316,OOR,2012
Darington Hobson,SG,24,5,39,2,13,0.154,0,6,0.0,2,7,0.286,0.154,0,0,0.0,0,3,3,6,0,0,2,1,4,OOR,2012
Jrue Holiday,PG,21,65,2196,360,834,0.432,65,171,0.38,295,663,0.445,0.471,94,120,0.783,57,155,212,290,103,18,135,137,879,OOR,2012
Ryan Hollins,C,27,39,522,46,84,0.548,0,0,0.0,46,84,0.548,0.548,39,75,0.52,34,48,82,9,5,17,35,78,131,OOR,2012
Tyler Honeycutt,SF,21,15,88,8,24,0.333,1,3,0.333,7,21,0.333,0.354,3,5,0.6,3,11,14,7,4,3,2,3,20,OOR,2012
Al Horford,C,25,11,348,57,103,0.553,0,1,0.0,57,102,0.559,0.553,22,30,0.733,26,51,77,24,10,14,16,21,136,OOR,2012
Dennis Horner,PF,23,8,22,1,4,0.25,0,1,0.0,1,3,0.333,0.25,3,4,0.75,2,3,5,0,0,0,1,1,5,OOR,2012
Dwight Howard,C,26,54,2070,416,726,0.573,0,7,0.0,416,719,0.579,0.573,281,572,0.491,200,585,785,104,81,116,175,159,1113,OOR,2012
Josh Howard,SF,31,43,991,144,361,0.399,9,37,0.243,135,324,0.417,0.411,75,97,0.773,39,119,158,50,32,10,53,91,372,OOR,2012
Juwan Howard,PF,38,28,190,17,55,0.309,0,0,0.0,17,55,0.309,0.309,8,10,0.8,18,29,47,10,4,1,20,18,42,OOR,2012
Lester Hudson,PG,27,16,334,62,162,0.383,16,64,0.25,46,98,0.469,0.432,34,41,0.829,7,39,46,36,14,3,32,26,174,OOR,2012
Larry Hughes,PG,33,9,114,5,22,0.227,1,7,0.143,4,15,0.267,0.25,1,2,0.5,1,4,5,7,2,0,12,10,12,OOR,2012
Kris Humphries,PF,26,62,2162,323,671,0.481,0,0,0.0,323,671,0.481,0.481,209,278,0.752,233,448,681,90,50,74,119,173,855,OOR,2012
Serge Ibaka,PF,22,66,1792,262,490,0.535,1,3,0.333,261,487,0.536,0.536,78,118,0.661,193,305,498,28,33,241,79,179,603,OOR,2012
Andre Iguodala,SF,28,62,2209,287,632,0.454,76,193,0.394,211,439,0.481,0.514,121,196,0.617,56,325,381,339,107,30,115,92,771,OOR,2012
Ersan İlyasova,PF,24,60,1655,294,597,0.492,51,112,0.455,243,485,0.501,0.535,143,183,0.781,196,333,529,71,42,44,76,133,782,OOR,2012
Kyrie Irving,PG,19,51,1558,350,747,0.469,73,183,0.399,277,564,0.491,0.517,171,196,0.872,44,147,191,275,54,20,160,110,944,OOR,2012
Royal Ivey,SG,30,34,354,26,73,0.356,18,53,0.34,8,20,0.4,0.479,1,8,0.125,1,23,24,10,14,0,9,36,71,OOR,2012
Jarrett Jack,PG,28,45,1530,266,583,0.456,39,112,0.348,227,471,0.482,0.49,129,148,0.872,23,153,176,285,31,9,106,93,700,OOR,2012
Reggie Jackson,PG,21,45,501,51,159,0.321,13,62,0.21,38,97,0.392,0.362,25,29,0.862,14,39,53,71,25,1,36,31,140,OOR,2012
Stephen Jackson,SF,33,47,1212,159,425,0.374,49,170,0.288,110,255,0.431,0.432,94,114,0.825,22,141,163,118,54,13,103,99,461,OOR,2012
Damion James,SF,24,7,170,13,35,0.371,0,1,0.0,13,34,0.382,0.371,8,12,0.667,7,26,33,3,7,7,12,17,34,OOR,2012
LeBron James,SF,27,62,2326,621,1169,0.531,54,149,0.362,567,1020,0.556,0.554,387,502,0.771,94,398,492,387,115,50,213,96,1683,MVP,2012
Mike James,PG,36,11,120,20,49,0.408,6,10,0.6,14,39,0.359,0.469,7,8,0.875,2,8,10,29,4,2,14,20,53,OOR,2012
Antawn Jamison,PF,35,65,2151,421,1044,0.403,91,267,0.341,330,777,0.425,0.447,185,271,0.683,123,285,408,131,51,43,90,164,1118,OOR,2012
Al Jefferson,C,27,61,2075,516,1048,0.492,1,4,0.25,515,1044,0.493,0.493,137,177,0.774,133,452,585,134,47,101,62,155,1170,OOR,2012
Richard Jefferson,SF,31,63,1748,203,488,0.416,113,269,0.42,90,219,0.411,0.532,59,85,0.694,26,193,219,88,37,19,50,121,578,OOR,2012
Jared Jeffries,PF,30,39,729,59,144,0.41,3,16,0.188,56,128,0.438,0.42,49,72,0.681,69,83,152,26,29,25,29,89,170,OOR,2012
Charles Jenkins,PG,22,51,893,130,291,0.447,3,20,0.15,127,271,0.469,0.452,34,39,0.872,8,60,68,170,33,6,60,85,297,OOR,2012
Brandon Jennings,PG,22,66,2331,469,1121,0.418,129,388,0.332,340,733,0.464,0.476,193,239,0.808,49,177,226,365,104,22,146,114,1260,OOR,2012
Jonas Jerebko,PF,24,64,1468,212,453,0.468,32,106,0.302,180,347,0.519,0.503,100,124,0.806,96,212,308,43,41,21,66,162,556,OOR,2012
Yi Jianlian,PF,24,30,203,31,82,0.378,3,10,0.3,28,72,0.389,0.396,14,21,0.667,12,37,49,5,7,8,14,23,79,OOR,2012
Amir Johnson,PF,24,64,1553,196,340,0.576,2,5,0.4,194,335,0.579,0.579,58,84,0.69,149,259,408,79,33,69,94,209,452,OOR,2012
Armon Johnson,PG,22,9,124,20,43,0.465,1,3,0.333,19,40,0.475,0.477,6,6,1.0,1,12,13,11,5,0,6,9,47,OOR,2012
Carldell Johnson,PG,29,15,119,11,35,0.314,4,15,0.267,7,20,0.35,0.371,1,3,0.333,1,8,9,22,8,0,7,11,27,OOR,2012
Chris Johnson,C,26,27,175,20,41,0.488,0,0,0.0,20,41,0.488,0.488,15,19,0.789,15,25,40,2,6,9,15,33,55,OOR,2012
Ivan Johnson,PF,27,56,934,141,275,0.513,2,6,0.333,139,269,0.517,0.516,72,100,0.72,65,161,226,32,43,18,69,116,356,OOR,2012
JaJuan Johnson,PF,22,36,298,54,121,0.446,0,0,0.0,54,121,0.446,0.446,6,9,0.667,20,38,58,6,5,14,14,25,114,OOR,2012
James Johnson,SF,24,62,1561,233,518,0.45,19,60,0.317,214,458,0.467,0.468,81,115,0.704,74,218,292,122,71,84,101,177,566,OOR,2012
Joe Johnson,SG,30,60,2127,423,931,0.454,125,322,0.388,298,609,0.489,0.521,158,186,0.849,53,168,221,232,48,13,116,75,1129,OOR,2012
Trey Johnson,SG,27,11,61,8,14,0.571,0,0,0.0,8,14,0.571,0.571,5,5,1.0,3,9,12,4,1,0,5,10,21,OOR,2012
Wesley Johnson,SF,24,65,1469,158,397,0.398,53,169,0.314,105,228,0.461,0.465,24,34,0.706,24,153,177,59,35,48,60,115,393,OOR,2012
Dahntay Jones,SF,31,65,1052,115,281,0.409,33,77,0.429,82,204,0.402,0.468,83,99,0.838,23,94,117,63,23,11,46,119,346,OOR,2012
Dominique Jones,SG,23,33,268,29,73,0.397,1,8,0.125,28,65,0.431,0.404,29,37,0.784,9,35,44,42,10,5,28,28,88,OOR,2012
James Jones,SG,31,51,666,57,150,0.38,46,114,0.404,11,36,0.306,0.533,25,30,0.833,6,43,49,19,17,9,10,45,185,OOR,2012
Solomon Jones,C-PF,27,21,292,24,61,0.393,0,0,0.0,24,61,0.393,0.393,19,23,0.826,32,26,58,9,9,11,18,43,67,OOR,2012
DeAndre Jordan,C,23,66,1798,206,326,0.632,0,1,0.0,206,325,0.634,0.632,74,141,0.525,202,344,546,17,30,134,74,189,486,OOR,2012
Jerome Jordan,C,25,21,108,17,33,0.515,0,0,0.0,17,33,0.515,0.515,8,10,0.8,14,13,27,4,1,6,2,15,42,OOR,2012
Cory Joseph,PG,20,29,266,22,70,0.314,3,15,0.2,19,55,0.345,0.336,11,17,0.647,5,20,25,34,7,3,12,16,58,OOR,2012
Chris Kaman,C,29,47,1372,266,597,0.446,0,0,0.0,266,597,0.446,0.446,84,107,0.785,89,275,364,101,25,77,129,106,616,OOR,2012
Enes Kanter,C,19,66,874,117,236,0.496,0,1,0.0,117,235,0.498,0.496,70,105,0.667,107,171,278,8,18,23,54,87,304,OOR,2012
Jason Kapono,SG,30,27,269,21,55,0.382,8,27,0.296,13,28,0.464,0.455,4,4,1.0,2,12,14,11,3,0,6,21,54,OOR,2012
D.J. Kennedy,SF,22,2,59,5,12,0.417,2,4,0.5,3,8,0.375,0.5,0,2,0.0,1,6,7,3,2,0,3,7,12,OOR,2012
Jason Kidd,PG,38,48,1379,99,273,0.363,79,223,0.354,20,50,0.4,0.507,22,28,0.786,15,183,198,264,82,10,91,83,299,OOR,2012
Linas Kleiza,SF,27,49,1057,165,410,0.402,62,179,0.346,103,231,0.446,0.478,81,100,0.81,42,157,199,46,23,4,64,119,473,OOR,2012
Brandon Knight,PG,20,66,2129,319,769,0.415,105,276,0.38,214,493,0.434,0.483,104,137,0.759,33,178,211,251,49,10,171,154,847,OOR,2012
Kyle Korver,SG,30,65,1469,178,412,0.432,118,271,0.435,60,141,0.426,0.575,55,66,0.833,26,133,159,112,36,15,53,110,529,OOR,2012
Kosta Koufos,C,22,48,792,115,192,0.599,0,0,0.0,115,192,0.599,0.599,33,55,0.6,95,163,258,15,24,41,33,96,263,OOR,2012
Carl Landry,PF,28,41,999,182,362,0.503,0,3,0.0,182,359,0.507,0.503,147,184,0.799,78,136,214,38,13,12,64,89,511,OOR,2012
Ty Lawson,PG,24,61,2124,374,767,0.488,73,200,0.365,301,567,0.531,0.535,178,216,0.824,54,173,227,401,82,6,149,94,999,OOR,2012
Courtney Lee,SG,26,58,1757,251,580,0.433,87,217,0.401,164,363,0.452,0.508,71,86,0.826,26,133,159,88,68,22,64,106,660,OOR,2012
David Lee,PF,28,57,2121,464,922,0.503,0,5,0.0,464,917,0.506,0.503,219,280,0.782,171,374,545,162,54,22,149,179,1147,OOR,2012
Malcolm Lee,SG,21,19,243,23,59,0.39,2,10,0.2,21,49,0.429,0.407,14,17,0.824,9,17,26,31,8,4,17,22,62,OOR,2012
Kawhi Leonard,SF,20,64,1534,199,404,0.493,41,109,0.376,158,295,0.536,0.543,68,88,0.773,104,223,327,70,85,24,44,88,507,OOR,2012
Travis Leslie,SG,21,10,45,5,14,0.357,0,0,0.0,5,14,0.357,0.357,4,9,0.444,6,3,9,5,2,2,2,4,14,OOR,2012
Jon Leuer,PF,22,46,555,97,191,0.508,3,9,0.333,94,182,0.516,0.516,21,28,0.75,45,75,120,25,14,17,18,67,218,OOR,2012
Rashard Lewis,SF,32,28,729,85,221,0.385,16,67,0.239,69,154,0.448,0.421,31,37,0.838,34,75,109,27,23,10,32,49,217,OOR,2012
DeAndre Liggins,SF,23,17,115,12,25,0.48,0,4,0.0,12,21,0.571,0.48,9,19,0.474,6,9,15,5,6,0,10,6,33,OOR,2012
Jeremy Lin,PG,23,35,940,171,383,0.446,24,75,0.32,147,308,0.477,0.478,146,183,0.798,18,89,107,216,55,9,126,78,512,OOR,2012
Shaun Livingston,SG,26,58,1092,127,271,0.469,2,3,0.667,125,268,0.466,0.472,62,79,0.785,39,84,123,122,27,20,66,79,318,OOR,2012
Brook Lopez,C,23,5,136,38,77,0.494,0,0,0.0,38,77,0.494,0.494,20,32,0.625,8,10,18,6,1,4,6,8,96,OOR,2012
Robin Lopez,C,23,64,895,124,269,0.461,0,0,0.0,124,269,0.461,0.461,100,140,0.714,90,119,209,20,18,60,43,128,348,OOR,2012
Kevin Love,PF,23,55,2145,474,1059,0.448,105,282,0.372,369,777,0.475,0.497,379,460,0.824,226,508,734,111,47,28,128,152,1432,OOR,2012
Kyle Lowry,PG,25,47,1510,210,513,0.409,79,211,0.374,131,302,0.434,0.486,171,198,0.864,37,176,213,310,73,14,130,133,670,OOR,2012
John Lucas III,PG,29,49,726,143,358,0.399,55,140,0.393,88,218,0.404,0.476,28,32,0.875,22,54,76,108,19,1,42,42,369,OOR,2012
Shelvin Mack,PG,21,64,779,88,220,0.4,12,42,0.286,76,178,0.427,0.427,42,59,0.712,12,80,92,131,28,2,48,50,230,OOR,2012
Vernon Macklin,C,25,23,135,19,35,0.543,0,0,0.0,19,35,0.543,0.543,8,14,0.571,14,20,34,5,4,4,3,9,46,OOR,2012
Corey Maggette,SF,32,32,881,139,373,0.373,24,66,0.364,115,307,0.375,0.405,178,208,0.856,21,104,125,39,23,1,59,83,480,OOR,2012
Jamaal Magloire,C,33,34,374,17,45,0.378,0,0,0.0,17,45,0.378,0.378,7,27,0.259,25,88,113,6,4,10,22,66,41,OOR,2012
Ian Mahinmi,C,25,61,1139,130,238,0.546,0,1,0.0,130,237,0.549,0.546,94,147,0.639,108,181,289,12,38,31,50,176,354,OOR,2012
Shawn Marion,SF,33,63,1919,288,646,0.446,20,68,0.294,268,578,0.464,0.461,74,93,0.796,145,320,465,132,67,36,98,87,670,OOR,2012
Cartier Martin,SF,27,17,391,59,134,0.44,29,75,0.387,30,59,0.508,0.549,11,19,0.579,12,46,58,10,11,2,13,35,158,OOR,2012
Kenyon Martin,PF,34,42,940,97,220,0.441,3,13,0.231,94,207,0.454,0.448,20,54,0.37,49,132,181,18,44,43,32,103,217,OOR,2012
Kevin Martin,SG,28,40,1264,222,537,0.413,78,225,0.347,144,312,0.462,0.486,160,179,0.894,13,93,106,110,28,3,70,70,682,OOR,2012
Roger Mason,SG,31,52,697,103,258,0.399,59,154,0.383,44,104,0.423,0.514,21,27,0.778,7,62,69,47,13,5,32,33,286,OOR,2012
Wesley Matthews,SG,25,66,2228,314,763,0.412,129,337,0.383,185,426,0.434,0.496,147,171,0.86,56,168,224,113,96,15,73,148,904,OOR,2012
Jason Maxiell,PF,28,65,1466,183,383,0.478,0,2,0.0,183,381,0.48,0.478,58,106,0.547,126,207,333,41,32,50,71,151,424,OOR,2012
Eric Maynor,PG,24,9,137,14,39,0.359,6,17,0.353,8,22,0.364,0.436,4,4,1.0,3,10,13,22,5,0,11,13,38,OOR,2012
O.J. Mayo,SG,24,66,1771,300,736,0.408,100,275,0.364,200,461,0.434,0.476,133,172,0.773,30,180,210,169,71,23,124,137,833,OOR,2012
Luc Mbah a Moute,PF,25,43,1009,133,261,0.51,1,4,0.25,132,257,0.514,0.511,66,103,0.641,77,150,227,29,40,22,39,93,333,OOR,2012
JaVale McGee,C,24,61,1535,307,552,0.556,0,0,0.0,307,552,0.556,0.556,77,167,0.461,163,314,477,31,35,132,87,166,691,OOR,2012
Tracy McGrady,SF,32,52,837,101,231,0.437,15,33,0.455,86,198,0.434,0.47,56,83,0.675,23,131,154,110,16,15,53,35,273,OOR,2012
Dominic McGuire,PF,26,64,1127,94,210,0.448,0,4,0.0,94,206,0.456,0.448,39,53,0.736,73,173,246,110,44,36,56,104,227,OOR,2012
Josh McRoberts,PF,24,50,718,56,118,0.475,3,7,0.429,53,111,0.477,0.487,23,36,0.639,61,110,171,51,15,18,31,74,138,OOR,2012
Jodie Meeks,SG,24,66,1644,191,467,0.409,97,266,0.365,94,201,0.468,0.513,77,85,0.906,17,144,161,54,40,3,29,82,556,OOR,2012
C.J. Miles,SG,24,56,1145,177,465,0.381,46,150,0.307,131,315,0.416,0.43,108,136,0.794,27,89,116,69,46,18,53,122,508,OOR,2012
Darko Miličić,C,26,29,472,59,130,0.454,0,0,0.0,59,130,0.454,0.454,16,37,0.432,35,62,97,17,9,25,32,59,134,OOR,2012
Andre Miller,SG,35,66,1809,242,552,0.438,18,83,0.217,224,469,0.478,0.455,137,169,0.811,53,168,221,441,63,9,177,133,639,OOR,2012
Brad Miller,C,35,15,146,9,27,0.333,7,15,0.467,2,12,0.167,0.463,10,12,0.833,4,15,19,24,4,2,12,10,35,OOR,2012
Mike Miller,SG,31,39,752,91,209,0.435,53,117,0.453,38,92,0.413,0.562,2,5,0.4,22,106,128,42,14,6,30,58,237,OOR,2012
Patty Mills,PG,23,16,261,63,130,0.485,24,56,0.429,39,74,0.527,0.577,15,15,1.0,4,24,28,39,10,1,26,14,165,OOR,2012
Paul Millsap,PF,26,64,2100,426,861,0.495,7,31,0.226,419,830,0.505,0.499,202,255,0.792,180,383,563,150,118,52,112,222,1061,OOR,2012
Nazr Mohammed,C,34,63,692,79,169,0.467,0,1,0.0,79,168,0.47,0.467,13,23,0.565,59,111,170,14,20,37,26,101,171,OOR,2012
Greg Monroe,C,21,66,2082,407,781,0.521,0,1,0.0,407,780,0.522,0.521,201,272,0.739,239,398,637,152,83,46,161,180,1015,OOR,2012
Jamario Moon,SF,31,8,123,7,24,0.292,2,10,0.2,5,14,0.357,0.333,2,2,1.0,2,20,22,5,1,5,8,5,18,OOR,2012
E'Twaun Moore,PG,22,38,331,43,113,0.381,17,45,0.378,26,68,0.382,0.456,7,7,1.0,4,29,33,34,11,3,21,33,110,OOR,2012
Mikki Moore,C,36,7,118,9,20,0.45,0,0,0.0,9,20,0.45,0.45,6,7,0.857,7,15,22,5,3,3,7,24,24,OOR,2012
Darius Morris,PG,21,19,169,18,42,0.429,4,9,0.444,14,33,0.424,0.476,6,9,0.667,2,14,16,21,2,0,19,16,46,OOR,2012
Marcus Morris,PF,22,17,126,16,54,0.296,2,17,0.118,14,37,0.378,0.315,6,8,0.75,5,11,16,3,2,2,4,12,40,OOR,2012
Markieff Morris,PF,22,63,1227,174,436,0.399,43,124,0.347,131,312,0.42,0.448,76,106,0.717,69,210,279,65,41,42,70,179,467,OOR,2012
Anthony Morrow,SG,26,62,1636,272,658,0.413,106,286,0.371,166,372,0.446,0.494,97,104,0.933,31,96,127,61,46,9,70,86,747,OOR,2012
Timofey Mozgov,C,25,44,687,100,190,0.526,0,0,0.0,100,190,0.526,0.526,39,57,0.684,53,126,179,22,15,42,53,86,239,OOR,2012
Byron Mullens,C,22,65,1465,251,591,0.425,12,51,0.235,239,540,0.443,0.435,92,112,0.821,96,231,327,57,21,52,74,137,606,OOR,2012
Troy Murphy,PF,31,59,956,77,171,0.45,28,67,0.418,49,104,0.471,0.532,6,9,0.667,40,151,191,51,15,16,26,98,188,OOR,2012
Hamady N'Diaye,C,25,3,3,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,OOR,2012
Eduardo Nájera,PF,35,22,270,24,64,0.375,8,29,0.276,16,35,0.457,0.438,2,4,0.5,11,39,50,12,19,4,7,40,58,OOR,2012
Steve Nash,PG,37,62,1961,295,555,0.532,55,141,0.39,240,414,0.58,0.581,127,142,0.894,26,160,186,664,38,8,229,53,772,OOR,2012
Gary Neal,SG,27,56,1206,212,486,0.436,83,198,0.419,129,288,0.448,0.522,50,64,0.781,12,106,118,117,27,2,60,75,557,OOR,2012
Jameer Nelson,PG,29,57,1706,259,606,0.427,87,231,0.377,172,375,0.459,0.499,71,88,0.807,29,152,181,325,38,5,135,130,676,OOR,2012
Joakim Noah,C,26,64,1945,249,490,0.508,0,1,0.0,249,489,0.509,0.508,154,206,0.748,242,387,629,160,41,92,92,162,652,OOR,2012
Andrés Nocioni,SF,32,11,56,5,20,0.25,1,6,0.167,4,14,0.286,0.275,6,11,0.545,1,13,14,1,1,1,5,4,17,OOR,2012
Steve Novak,PF,28,54,1020,161,337,0.478,133,282,0.472,28,55,0.509,0.675,22,26,0.846,9,95,104,12,16,9,21,59,477,OOR,2012
Dirk Nowitzki,PF,33,62,2079,473,1034,0.457,78,212,0.368,395,822,0.481,0.495,318,355,0.896,46,372,418,136,42,30,117,129,1342,OOR,2012
Jermaine O'Neal,C,33,25,570,52,120,0.433,0,0,0.0,52,120,0.433,0.433,21,31,0.677,37,98,135,10,8,43,21,80,125,OOR,2012
Lamar Odom,SF,32,50,1027,123,349,0.352,28,111,0.252,95,238,0.399,0.393,58,98,0.592,36,172,208,83,20,18,52,97,332,OOR,2012
Emeka Okafor,C,29,27,781,114,214,0.533,0,0,0.0,114,214,0.533,0.533,38,74,0.514,70,143,213,24,16,26,37,73,266,OOR,2012
Mehmet Okur,C,32,17,454,52,139,0.374,23,72,0.319,29,67,0.433,0.457,3,5,0.6,22,59,81,30,9,5,25,45,130,OOR,2012
Daniel Orton,PF,21,16,187,17,30,0.567,0,1,0.0,17,29,0.586,0.567,11,25,0.44,19,20,39,5,8,9,7,30,45,OOR,2012
Travis Outlaw,SF,27,39,500,60,175,0.343,16,60,0.267,44,115,0.383,0.389,31,46,0.674,19,42,61,16,19,21,20,34,167,OOR,2012
Larry Owens,SF,29,7,75,4,11,0.364,2,5,0.4,2,6,0.333,0.455,3,4,0.75,2,11,13,4,0,1,2,10,13,OOR,2012
Zaza Pachulia,C,27,58,1640,169,339,0.499,0,0,0.0,169,339,0.499,0.499,117,158,0.741,154,303,457,79,55,29,81,172,455,OOR,2012
Jannero Pargo,PG,32,50,671,105,253,0.415,53,138,0.384,52,115,0.452,0.52,19,20,0.95,9,64,73,96,20,2,49,64,282,OOR,2012
Jeremy Pargo,PG,25,44,424,50,150,0.333,10,38,0.263,40,112,0.357,0.367,16,27,0.593,12,25,37,55,15,0,46,46,126,OOR,2012
Anthony Parker,SF,36,51,1280,141,326,0.433,50,138,0.362,91,188,0.484,0.509,35,56,0.625,10,128,138,120,38,7,50,65,367,OOR,2012
Tony Parker,PG,29,60,1923,427,890,0.48,14,61,0.23,413,829,0.498,0.488,227,284,0.799,22,149,171,463,57,5,153,75,1095,Candidate,2012
Chandler Parsons,SF,23,63,1804,248,549,0.452,60,178,0.337,188,371,0.507,0.506,43,78,0.551,90,210,300,134,73,29,81,142,599,OOR,2012
Patrick Patterson,PF,22,64,1483,225,511,0.44,0,3,0.0,225,508,0.443,0.44,40,57,0.702,112,174,286,53,27,36,49,113,490,OOR,2012
Chris Paul,PG,26,60,2181,425,890,0.478,79,213,0.371,346,677,0.511,0.522,260,302,0.861,42,171,213,543,152,4,124,138,1189,Candidate,2012
Sasha Pavlović,SF,28,45,527,50,128,0.391,17,58,0.293,33,70,0.471,0.457,3,8,0.375,4,68,72,18,20,15,20,54,120,OOR,2012
Nikola Peković,C,26,47,1264,256,454,0.564,0,0,0.0,256,454,0.564,0.564,139,187,0.743,181,165,346,31,29,31,87,98,651,OOR,2012
